Gambler #,Round #,OptimalArm,Average reward, Times optimal action picked,Probability of Picking Optimal
16,4900,6,425.7,1,0,0.9388777815397265
16,5000,6,434.9,1,0,0.9388777815397265
17,0,0,0.0,0,0,0.9865504152974996
17,100,0,9.3,77,0,0.9865504152974996
17,200,0,18.9,167,0,0.9865504152974996
17,300,0,28.9,267,0,0.9865504152974996
17,400,0,38.8,367,0,0.9865504152974996
17,500,0,48.8,467,0,0.9865504152974996
17,600,0,58.8,567,0,0.9865504152974996
17,700,0,68.4,667,0,0.9865504152974996
17,800,0,78.4,767,0,0.9865504152974996
17,900,0,88.1,867,0,0.9865504152974996
17,1000,0,97.7,967,0,0.9865504152974996
17,1100,0,107.5,1067,0,0.9865504152974996
17,1200,0,117.2,1167,0,0.9865504152974996
17,1300,0,127.0,1267,0,0.9865504152974996
17,1400,0,136.9,1367,0,0.9865504152974996
17,1500,0,146.8,1467,0,0.9865504152974996
17,1600,0,156.8,1567,0,0.9865504152974996
17,1700,0,166.8,1667,0,0.9865504152974996
17,1800,0,176.6,1767,0,0.9865504152974996
17,1900,0,186.5,1867,0,0.9865504152974996
17,2000,0,196.3,1967,0,0.9865504152974996
17,2100,0,206.0,2067,0,0.9865504152974996
17,2200,0,216.0,2167,0,0.9865504152974996
17,2300,0,226.0,2267,0,0.9865504152974996
17,2400,0,235.9,2367,0,0.9865504152974996
17,2500,0,245.8,2467,0,0.9865504152974996
17,2600,0,255.7,2567,0,0.9865504152974996
17,2700,0,265.5,2667,0,0.9865504152974996
17,2800,0,275.4,2767,0,0.9865504152974996
17,2900,0,285.3,2867,0,0.9865504152974996
17,3000,0,295.1,2967,0,0.9865504152974996
17,3100,0,304.9,3067,0,0.9865504152974996
17,3200,0,314.7,3167,0,0.9865504152974996
17,3300,0,324.7,3267,0,0.9865504152974996
17,3400,0,334.5,3367,0,0.9865504152974996
17,3500,0,344.5,3467,0,0.9865504152974996
17,3600,0,354.4,3567,0,0.9865504152974996
17,3700,0,364.3,3667,0,0.9865504152974996
17,3800,0,374.2,3767,0,0.9865504152974996
17,3900,0,384.0,3867,0,0.9865504152974996
17,4000,0,393.8,3967,0,0.9865504152974996
17,4100,0,403.6,4067,0,0.9865504152974996
17,4200,0,413.5,4167,0,0.9865504152974996
17,4300,0,423.5,4267,0,0.9865504152974996
17,4400,0,433.3,4367,0,0.9865504152974996
17,4500,0,443.2,4467,0,0.9865504152974996
17,4600,0,453.2,4567,0,0.9865504152974996
17,4700,0,462.9,4667,0,0.9865504152974996
17,4800,0,472.9,4767,0,0.9865504152974996
17,4900,0,482.7,4867,0,0.9865504152974996
17,5000,0,492.6,4967,0,0.9865504152974996
18,0,7,0.0,0,0,0.7397489110557108
18,100,7,6.6,65,0,0.7397489110557108
18,200,7,13.7,65,0,0.7397489110557108
18,300,7,20.7,133,0,0.7397489110557108
18,400,7,27.9,233,0,0.7397489110557108
18,500,7,34.6,333,0,0.7397489110557108
18,600,7,42.1,433,0,0.7397489110557108
18,700,7,49.6,533,0,0.7397489110557108
18,800,7,57.6,633,0,0.7397489110557108
18,900,7,64.6,733,0,0.7397489110557108
18,1000,7,71.9,833,0,0.7397489110557108
18,1100,7,79.5,933,0,0.7397489110557108
18,1200,7,86.4,1033,0,0.7397489110557108
18,1300,7,94.0,1133,0,0.7397489110557108
18,1400,7,102.1,1233,0,0.7397489110557108
18,1500,7,109.2,1333,0,0.7397489110557108
18,1600,7,116.5,1433,0,0.7397489110557108
18,1700,7,123.6,1533,0,0.7397489110557108
18,1800,7,131.8,1633,0,0.7397489110557108
18,1900,7,139.2,1733,0,0.7397489110557108
18,2000,7,146.4,1833,0,0.7397489110557108
18,2100,7,154.4,1933,0,0.7397489110557108
18,2200,7,162.0,2033,0,0.7397489110557108
18,2300,7,168.5,2133,0,0.7397489110557108
18,2400,7,175.8,2233,0,0.7397489110557108
18,2500,7,183.4,2333,0,0.7397489110557108
18,2600,7,190.9,2433,0,0.7397489110557108
18,2700,7,198.3,2533,0,0.7397489110557108
18,2800,7,205.9,2633,0,0.7397489110557108
18,2900,7,212.7,2733,0,0.7397489110557108
18,3000,7,220.5,2833,0,0.7397489110557108
18,3100,7,227.7,2933,0,0.7397489110557108
18,3200,7,235.7,3033,0,0.7397489110557108
18,3300,7,242.7,3133,0,0.7397489110557108
18,3400,7,250.4,3233,0,0.7397489110557108
18,3500,7,257.9,3333,0,0.7397489110557108
18,3600,7,265.4,3433,0,0.7397489110557108
18,3700,7,272.7,3533,0,0.7397489110557108
18,3800,7,280.5,3633,0,0.7397489110557108
18,3900,7,287.2,3733,0,0.7397489110557108
18,4000,7,294.0,3833,0,0.7397489110557108
18,4100,7,301.9,3933,0,0.7397489110557108
18,4200,7,308.9,4033,0,0.7397489110557108
18,4300,7,316.3,4133,0,0.7397489110557108
18,4400,7,324.2,4233,0,0.7397489110557108
18,4500,7,331.4,4333,0,0.7397489110557108
18,4600,7,339.4,4433,0,0.7397489110557108
18,4700,7,346.9,4533,0,0.7397489110557108
18,4800,7,354.1,4633,0,0.7397489110557108
18,4900,7,361.1,4733,0,0.7397489110557108
18,5000,7,368.6,4833,0,0.7397489110557108
19,0,5,0.0,0,0,0.8879776510270614
19,100,5,8.3,79,0,0.8879776510270614
19,200,5,17.0,179,0,0.8879776510270614
19,300,5,25.7,279,0,0.8879776510270614
19,400,5,34.5,379,0,0.8879776510270614
19,500,5,43.7,479,0,0.8879776510270614
19,600,5,52.8,579,0,0.8879776510270614
19,700,5,61.6,679,0,0.8879776510270614
19,800,5,70.6,779,0,0.8879776510270614
19,900,5,79.5,879,0,0.8879776510270614
19,1000,5,88.8,979,0,0.8879776510270614
19,1100,5,97.6,1079,0,0.8879776510270614
19,1200,5,106.5,1179,0,0.8879776510270614
19,1300,5,115.4,1279,0,0.8879776510270614
19,1400,5,124.1,1379,0,0.8879776510270614
19,1500,5,132.6,1479,0,0.8879776510270614
19,1600,5,140.8,1579,0,0.8879776510270614
19,1700,5,149.4,1679,0,0.8879776510270614
19,1800,5,158.7,1779,0,0.8879776510270614
19,1900,5,167.2,1879,0,0.8879776510270614
19,2000,5,176.4,1979,0,0.8879776510270614
19,2100,5,184.6,2079,0,0.8879776510270614
19,2200,5,192.5,2179,0,0.8879776510270614
19,2300,5,201.3,2279,0,0.8879776510270614
19,2400,5,209.8,2379,0,0.8879776510270614
19,2500,5,218.1,2479,0,0.8879776510270614
19,2600,5,227.0,2579,0,0.8879776510270614
19,2700,5,235.6,2679,0,0.8879776510270614
19,2800,5,244.7,2779,0,0.8879776510270614
19,2900,5,253.8,2879,0,0.8879776510270614
19,3000,5,263.2,2979,0,0.8879776510270614
19,3100,5,272.1,3079,0,0.8879776510270614
19,3200,5,280.9,3179,0,0.8879776510270614
19,3300,5,289.8,3279,0,0.8879776510270614
19,3400,5,298.2,3379,0,0.8879776510270614
19,3500,5,307.2,3479,0,0.8879776510270614
19,3600,5,316.4,3579,0,0.8879776510270614
19,3700,5,325.6,3679,0,0.8879776510270614
19,3800,5,334.7,3779,0,0.8879776510270614
19,3900,5,343.4,3879,0,0.8879776510270614
19,4000,5,352.2,3979,0,0.8879776510270614
19,4100,5,360.6,4079,0,0.8879776510270614
19,4200,5,369.3,4179,0,0.8879776510270614
19,4300,5,378.0,4279,0,0.8879776510270614
19,4400,5,386.4,4379,0,0.8879776510270614
19,4500,5,395.0,4479,0,0.8879776510270614
19,4600,5,403.7,4579,0,0.8879776510270614
19,4700,5,412.5,4679,0,0.8879776510270614
19,4800,5,420.7,4779,0,0.8879776510270614
19,4900,5,429.5,4879,0,0.8879776510270614
19,5000,5,438.7,4979,0,0.8879776510270614
