Gambler #,Round #,OptimalArm,Average reward, Times optimal action picked,Probability of Picking Optimal
2,0,5,0.0,0,0.1,0.9934782167497216
2,100,5,6.8,25,0.22999922943843706,0.9934782167497216
2,200,5,13.7,53,0.31780906143996046,0.9934782167497216
2,300,5,20.8,90,0.416922051228421,0.9934782167497216
2,400,5,29.5,145,0.5342903216057875,0.9934782167497216
2,500,5,38.5,204,0.5907631442788871,0.9934782167497216
2,600,5,47.7,263,0.6233131680019386,0.9934782167497216
2,700,5,57.0,334,0.7166719530014269,0.9934782167497216
2,800,5,66.7,418,0.8001081177268011,0.9934782167497216
2,900,5,76.1,499,0.8383076102041471,0.9934782167497216
2,1000,5,85.7,583,0.8621046338578681,0.9934782167497216
2,1100,5,95.2,666,0.8740058060478605,0.9934782167497216
2,1200,5,105.1,757,0.8972126485619478,0.9934782167497216
2,1300,5,114.7,845,0.9113471920645327,0.9934782167497216
2,1400,5,124.7,943,0.9565370134264456,0.9934782167497216
2,1500,5,134.7,1041,0.9756404444692004,0.9934782167497216
2,1600,5,144.7,1141,0.9910836148566861,0.9934782167497216
2,1700,5,154.5,1241,0.9966700486381991,0.9934782167497216
2,1800,5,164.5,1341,0.9987811301067139,0.9934782167497216
2,1900,5,174.5,1441,0.999553854199253,0.9934782167497216
2,2000,5,184.5,1541,0.9998366962080035,0.9934782167497216
2,2100,5,194.3,1641,0.9999390118668267,0.9934782167497216
2,2200,5,204.3,1741,0.9999776763708246,0.9934782167497216
2,2300,5,214.2,1841,0.9999917462926741,0.9934782167497216
2,2400,5,224.0,1941,0.999996917535132,0.9934782167497216
2,2500,5,233.8,2041,0.9999988488094756,0.9934782167497216
2,2600,5,243.7,2141,0.9999995743707445,0.9934782167497216
2,2700,5,253.7,2241,0.9999998442059272,0.9934782167497216
2,2800,5,263.5,2341,0.9999999418164789,0.9934782167497216
2,2900,5,273.5,2441,0.9999999787029495,0.9934782167497216
2,3000,5,283.4,2541,0.9999999921258491,0.9934782167497216
2,3100,5,293.4,2641,0.9999999971178062,0.9934782167497216
2,3200,5,303.3,2741,0.9999999989343675,0.9934782167497216
2,3300,5,313.2,2841,0.9999999996060039,0.9934782167497216
2,3400,5,323.2,2941,0.9999999998557842,0.9934782167497216
2,3500,5,333.2,3041,0.9999999999472122,0.9934782167497216
2,3600,5,343.2,3141,0.999999999980678,0.9934782167497216
2,3700,5,353.2,3241,0.9999999999929274,0.9934782167497216
2,3800,5,363.1,3341,0.9999999999973851,0.9934782167497216
2,3900,5,373.1,3441,0.9999999999990429,0.9934782167497216
2,4000,5,383.1,3541,0.9999999999996498,0.9934782167497216
2,4100,5,393.0,3641,0.9999999999998705,0.9934782167497216
2,4200,5,403.0,3741,0.9999999999999525,0.9934782167497216
2,4300,5,412.9,3841,0.9999999999999826,0.9934782167497216
2,4400,5,422.8,3941,0.999999999999994,0.9934782167497216
2,4500,5,432.6,4041,0.9999999999999944,0.9934782167497216
2,4600,5,442.6,4141,0.9999999999999944,0.9934782167497216
2,4700,5,452.6,4241,0.9999999999999944,0.9934782167497216
2,4800,5,462.6,4341,0.9999999999999944,0.9934782167497216
2,4900,5,472.5,4441,0.9999999999999944,0.9934782167497216
2,5000,5,482.4,4541,0.9999999999999944,0.9934782167497216
3,0,2,0.0,0,0.1,0.9247035651806074
3,100,2,6.3,11,0.1406527856042159,0.9247035651806074
3,200,2,12.5,29,0.19974064370977654,0.9247035651806074
3,300,2,19.3,63,0.3494853834688718,0.9247035651806074
3,400,2,27.1,102,0.4282830037826345,0.9247035651806074
3,500,2,35.4,151,0.5135255935018348,0.9247035651806074
3,600,2,44.2,211,0.6011006908405481,0.9247035651806074
3,700,2,52.5,267,0.6191184648591372,0.9247035651806074
3,800,2,61.9,335,0.6513877093974739,0.9247035651806074
3,900,2,70.4,401,0.6886799433449093,0.9247035651806074
