Gambler #,Round #,OptimalArm,Average reward, Times optimal action picked,Probability of Picking Optimal
8,4200,5,348.7,1258,0.5424786283876476,0.9668580377960595
8,4300,5,357.1,1316,0.5653045391057478,0.9668580377960595
8,4400,5,365.7,1379,0.586068187632252,0.9668580377960595
8,4500,5,374.5,1445,0.6328093321686351,0.9668580377960595
8,4600,5,383.0,1503,0.5843170217386141,0.9668580377960595
8,4700,5,391.8,1556,0.5562638073245078,0.9668580377960595
8,4800,5,401.0,1621,0.6114092651094408,0.9668580377960595
8,4900,5,410.1,1688,0.648738497490709,0.9668580377960595
8,5000,5,418.8,1752,0.6443298881842013,0.9668580377960595
9,0,1,0.0,0,0.1,0.9610210611585279
9,100,1,5.0,13,0.14595320111635104,0.9610210611585279
9,200,1,11.3,38,0.2333022991300037,0.9610210611585279
9,300,1,17.1,63,0.2762118266474419,0.9610210611585279
9,400,1,23.8,96,0.33196584375078664,0.9610210611585279
9,500,1,29.7,127,0.33066382789979765,0.9610210611585279
9,600,1,36.7,161,0.3429283167399559,0.9610210611585279
9,700,1,43.3,190,0.348883262539034,0.9610210611585279
9,800,1,49.9,210,0.2810115563565666,0.9610210611585279
9,900,1,57.2,245,0.33681678372765894,0.9610210611585279
9,1000,1,63.3,268,0.28309585767414097,0.9610210611585279
9,1100,1,69.6,292,0.26430633546286314,0.9610210611585279
9,1200,1,76.6,325,0.3084443591788232,0.9610210611585279
9,1300,1,82.8,342,0.2521749627922509,0.9610210611585279
9,1400,1,89.3,366,0.24404703546781895,0.9610210611585279
9,1500,1,96.3,396,0.29261278662446627,0.9610210611585279
9,1600,1,103.6,418,0.26125993222858646,0.9610210611585279
9,1700,1,109.6,433,0.21328061228751102,0.9610210611585279
9,1800,1,116.3,457,0.24743279488798364,0.9610210611585279
9,1900,1,122.8,483,0.2650489653917888,0.9610210611585279
9,2000,1,130.7,527,0.38114475787519864,0.9610210611585279
9,2100,1,137.4,561,0.36060195739797835,0.9610210611585279
9,2200,1,144.2,588,0.32502077127244894,0.9610210611585279
9,2300,1,151.3,627,0.3760127238619414,0.9610210611585279
9,2400,1,158.2,668,0.3916769023086439,0.9610210611585279
9,2500,1,165.2,710,0.4320792625345654,0.9610210611585279
9,2600,1,172.1,743,0.4109677702304873,0.9610210611585279
9,2700,1,179.2,773,0.3563783440416369,0.9610210611585279
9,2800,1,186.1,805,0.3405496589559879,0.9610210611585279
9,2900,1,192.8,828,0.2638022286920469,0.9610210611585279
9,3000,1,200.0,858,0.30283429551277674,0.9610210611585279
9,3100,1,207.6,894,0.34946718600286786,0.9610210611585279
9,3200,1,213.7,931,0.3820323333001429,0.9610210611585279
9,3300,1,220.5,963,0.31925126981414026,0.9610210611585279
9,3400,1,227.7,995,0.3353093602182455,0.9610210611585279
9,3500,1,233.8,1016,0.2584935803723699,0.9610210611585279
9,3600,1,241.0,1047,0.3003424763353274,0.9610210611585279
9,3700,1,248.3,1067,0.2584020312259795,0.9610210611585279
9,3800,1,255.6,1108,0.35633236733041085,0.9610210611585279
9,3900,1,263.1,1147,0.3802309420601977,0.9610210611585279
9,4000,1,270.5,1191,0.44721443284000884,0.9610210611585279
9,4100,1,278.3,1244,0.4927306358046676,0.9610210611585279
9,4200,1,286.7,1296,0.5016193091262692,0.9610210611585279
9,4300,1,294.3,1344,0.49077107674652387,0.9610210611585279
9,4400,1,301.5,1392,0.4960076284809328,0.9610210611585279
9,4500,1,309.6,1457,0.5583451150061861,0.9610210611585279
9,4600,1,317.0,1511,0.5593495488629799,0.9610210611585279
9,4700,1,324.8,1566,0.5756027899777146,0.9610210611585279
9,4800,1,333.4,1626,0.6158579515214524,0.9610210611585279
9,4900,1,341.1,1684,0.5995360779675869,0.9610210611585279
9,5000,1,348.4,1746,0.5818625984471403,0.9610210611585279
10,0,9,0.0,0,0.1,0.9752988638130922
10,100,9,4.3,11,0.15008945487997197,0.9752988638130922
10,200,9,8.4,17,0.1360841165942746,0.9752988638130922
10,300,9,13.7,35,0.19464437359346448,0.9752988638130922
10,400,9,18.6,56,0.21290156757015752,0.9752988638130922
10,500,9,24.2,74,0.22765806065743152,0.9752988638130922
10,600,9,30.1,106,0.3084867922186426,0.9752988638130922
10,700,9,37.1,144,0.37553843400138365,0.9752988638130922
10,800,9,43.8,182,0.4020643687424039,0.9752988638130922
10,900,9,50.2,229,0.45178246420460866,0.9752988638130922
10,1000,9,56.3,269,0.4194207107111119,0.9752988638130922
10,1100,9,62.5,302,0.36789558246171206,0.9752988638130922
10,1200,9,68.5,337,0.3784194459797666,0.9752988638130922
10,1300,9,74.8,377,0.4121860345262629,0.9752988638130922
10,1400,9,80.6,411,0.40357167233669766,0.9752988638130922
10,1500,9,86.5,443,0.36931778251174296,0.9752988638130922
10,1600,9,94.0,489,0.41891739568349856,0.9752988638130922
10,1700,9,101.5,539,0.4750177415951354,0.9752988638130922
10,1800,9,107.7,572,0.4098046959505916,0.9752988638130922
10,1900,9,113.6,595,0.32838459227273403,0.9752988638130922
10,2000,9,119.7,628,0.3791133055210392,0.9752988638130922
10,2100,9,126.2,669,0.4020095254453972,0.9752988638130922
10,2200,9,132.0,709,0.4240285834603929,0.9752988638130922
10,2300,9,139.0,754,0.4571867767724115,0.9752988638130922
10,2400,9,147.3,815,0.5478084916448571,0.9752988638130922
10,2500,9,155.1,872,0.5794168773919989,0.9752988638130922
10,2600,9,162.2,931,0.6025789940173006,0.9752988638130922
10,2700,9,168.8,979,0.5306871542576334,0.9752988638130922
10,2800,9,175.8,1030,0.5245192281130433,0.9752988638130922
10,2900,9,183.5,1090,0.5753468894123931,0.9752988638130922
10,3000,9,191.4,1155,0.6114497419618578,0.9752988638130922
10,3100,9,199.2,1210,0.5957581699629849,0.9752988638130922
10,3200,9,206.4,1267,0.5897288165008754,0.9752988638130922
10,3300,9,214.6,1335,0.6384723364890816,0.9752988638130922
10,3400,9,222.8,1401,0.6474079877777921,0.9752988638130922
10,3500,9,231.3,1471,0.6798109016783895,0.9752988638130922
10,3600,9,240.1,1548,0.7317863965313857,0.9752988638130922
10,3700,9,248.5,1619,0.7303863620999349,0.9752988638130922
10,3800,9,257.2,1699,0.747651473681682,0.9752988638130922
10,3900,9,266.1,1776,0.7537422278388678,0.9752988638130922
10,4000,9,274.8,1851,0.7454968871183163,0.9752988638130922
10,4100,9,283.7,1933,0.7900791222139155,0.9752988638130922
10,4200,9,292.2,2013,0.7826255119876878,0.9752988638130922
10,4300,9,300.9,2086,0.7401432528410158,0.9752988638130922
10,4400,9,309.4,2163,0.7285569937000529,0.9752988638130922
10,4500,9,318.0,2237,0.7317255450032463,0.9752988638130922
10,4600,9,326.8,2310,0.734371989991313,0.9752988638130922
10,4700,9,335.4,2383,0.7456822576914787,0.9752988638130922
10,4800,9,344.4,2466,0.8063328246121532,0.9752988638130922
10,4900,9,352.8,2547,0.7814085498181331,0.9752988638130922
10,5000,9,361.7,2626,0.7964902132313607,0.9752988638130922
11,0,7,0.0,0,0.1,0.9112879901346485
11,100,7,5.0,12,0.1404935234292785,0.9112879901346485
11,200,7,9.9,24,0.1581379901070817,0.9112879901346485
11,300,7,15.5,35,0.13969500949528135,0.9112879901346485
11,400,7,21.2,58,0.2083526797617269,0.9112879901346485
11,500,7,26.4,76,0.20117108648510884,0.9112879901346485
11,600,7,33.6,107,0.2596634236646731,0.9112879901346485
11,700,7,39.8,126,0.2237722029496236,0.9112879901346485
11,800,7,46.5,150,0.23823988973677163,0.9112879901346485
11,900,7,52.6,173,0.24257201416199398,0.9112879901346485
11,1000,7,58.5,196,0.2371042938223563,0.9112879901346485
11,1100,7,65.2,228,0.3051397076973266,0.9112879901346485
11,1200,7,71.3,249,0.23878132897969329,0.9112879901346485
11,1300,7,76.9,270,0.2350927409732192,0.9112879901346485
11,1400,7,83.2,293,0.2484274223065663,0.9112879901346485
11,1500,7,89.6,316,0.27595103236471963,0.9112879901346485
11,1600,7,95.9,343,0.3045472516572863,0.9112879901346485
11,1700,7,102.1,381,0.34222245576585963,0.9112879901346485
11,1800,7,109.2,423,0.36644358523858184,0.9112879901346485
11,1900,7,115.9,444,0.28394480855676496,0.9112879901346485
11,2000,7,122.6,467,0.2674468862929578,0.9112879901346485
11,2100,7,128.7,503,0.3154371405490446,0.9112879901346485
11,2200,7,135.3,537,0.3296410191137846,0.9112879901346485
11,2300,7,141.2,566,0.3140722004120724,0.9112879901346485
11,2400,7,147.8,593,0.2829726362297425,0.9112879901346485
11,2500,7,154.2,628,0.3547886453994025,0.9112879901346485
11,2600,7,160.8,671,0.4152975223354649,0.9112879901346485
11,2700,7,167.2,707,0.39406538332615093,0.9112879901346485
11,2800,7,173.2,736,0.34321158609229774,0.9112879901346485
11,2900,7,178.9,760,0.29696657141277794,0.9112879901346485
11,3000,7,184.8,776,0.2177577702559859,0.9112879901346485
11,3100,7,190.8,808,0.31058645309842514,0.9112879901346485
11,3200,7,197.1,834,0.2939577801614544,0.9112879901346485
11,3300,7,203.0,862,0.28509058783497365,0.9112879901346485
11,3400,7,209.6,897,0.35342318666493655,0.9112879901346485
11,3500,7,216.1,927,0.3276286275076468,0.9112879901346485
11,3600,7,223.1,964,0.3873189611059436,0.9112879901346485
11,3700,7,230.2,994,0.34513895014641277,0.9112879901346485
11,3800,7,237.2,1030,0.33932654967822773,0.9112879901346485
11,3900,7,244.2,1067,0.3560837319439304,0.9112879901346485
11,4000,7,250.8,1107,0.37699171710359464,0.9112879901346485
11,4100,7,257.7,1132,0.2949758934393817,0.9112879901346485
11,4200,7,264.7,1157,0.27765763348132083,0.9112879901346485
11,4300,7,272.0,1187,0.28670975563810325,0.9112879901346485
11,4400,7,278.6,1213,0.2748184269841739,0.9112879901346485
11,4500,7,285.5,1242,0.2786373790324251,0.9112879901346485
11,4600,7,292.9,1267,0.26865807678783793,0.9112879901346485
11,4700,7,299.6,1295,0.27573576717397597,0.9112879901346485
11,4800,7,306.5,1327,0.279455493568353,0.9112879901346485
11,4900,7,313.6,1371,0.37186588834853274,0.9112879901346485
11,5000,7,320.7,1416,0.3981847534093193,0.9112879901346485
12,0,3,0.0,0,0.1,0.5757726422846101
12,100,3,2.6,11,0.11271766441333174,0.5757726422846101
12,200,3,5.6,31,0.1606138754579006,0.5757726422846101
12,300,3,9.3,50,0.1513441903536457,0.5757726422846101
12,400,3,11.8,58,0.12076483970265826,0.5757726422846101
12,500,3,15.0,67,0.12667351968587348,0.5757726422846101
12,600,3,18.3,85,0.1552861560444089,0.5757726422846101
12,700,3,22.0,102,0.1750350054938547,0.5757726422846101
12,800,3,25.9,122,0.17663634840356926,0.5757726422846101
12,900,3,30.0,140,0.1474515179044928,0.5757726422846101
12,1000,3,32.9,158,0.16486984524720258,0.5757726422846101
12,1100,3,35.5,167,0.12139733929239384,0.5757726422846101
12,1200,3,38.7,181,0.12197007680742572,0.5757726422846101
12,1300,3,41.1,198,0.15626825179822365,0.5757726422846101
12,1400,3,44.2,211,0.1487177668256734,0.5757726422846101
12,1500,3,47.7,228,0.16956978724158694,0.5757726422846101
12,1600,3,51.0,247,0.17436524799892528,0.5757726422846101
12,1700,3,53.6,257,0.1693453346763221,0.5757726422846101
12,1800,3,56.0,266,0.14478828019316936,0.5757726422846101
12,1900,3,58.6,279,0.14434835489366102,0.5757726422846101
12,2000,3,60.9,293,0.12422874746364182,0.5757726422846101
12,2100,3,64.0,302,0.13140369821806785,0.5757726422846101
12,2200,3,66.8,314,0.11829055870834465,0.5757726422846101
12,2300,3,69.9,329,0.1377311216047326,0.5757726422846101
12,2400,3,73.0,342,0.1470762875418893,0.5757726422846101
12,2500,3,76.4,362,0.16648002615112395,0.5757726422846101
12,2600,3,78.9,377,0.15633168656743002,0.5757726422846101
12,2700,3,83.1,390,0.16015423051878436,0.5757726422846101
12,2800,3,87.3,413,0.17900445754307961,0.5757726422846101
12,2900,3,91.3,432,0.21661963937254747,0.5757726422846101
12,3000,3,95.0,448,0.16924916399347692,0.5757726422846101
12,3100,3,99.0,465,0.16285910571395473,0.5757726422846101
12,3200,3,102.8,477,0.14776075046531584,0.5757726422846101
12,3300,3,106.2,491,0.13652050612999064,0.5757726422846101
12,3400,3,109.7,501,0.1310490161797633,0.5757726422846101
12,3500,3,113.0,514,0.1336726525748135,0.5757726422846101
12,3600,3,116.1,525,0.13896558905025244,0.5757726422846101
12,3700,3,119.9,542,0.13859221940114833,0.5757726422846101
12,3800,3,123.0,554,0.12268623486357572,0.5757726422846101
12,3900,3,126.9,575,0.17460589773535684,0.5757726422846101
12,4000,3,130.3,586,0.13383245060184462,0.5757726422846101
12,4100,3,133.1,598,0.14215639254170662,0.5757726422846101
12,4200,3,135.9,610,0.12646003804133193,0.5757726422846101
12,4300,3,138.4,624,0.148413058372531,0.5757726422846101
12,4400,3,141.6,631,0.1276274660388503,0.5757726422846101
12,4500,3,144.8,641,0.14174719073215855,0.5757726422846101
12,4600,3,148.2,656,0.16916523797162958,0.5757726422846101
12,4700,3,152.2,689,0.22007907750623976,0.5757726422846101
12,4800,3,155.7,711,0.22553170397560401,0.5757726422846101
12,4900,3,158.7,733,0.21540669152817082,0.5757726422846101
12,5000,3,161.8,751,0.1980728340984142,0.5757726422846101
13,0,9,0.0,0,0.1,0.9390658971626441
13,100,9,5.6,11,0.1349917221955071,0.9390658971626441
13,200,9,11.2,26,0.14281187367782167,0.9390658971626441
13,300,9,17.6,51,0.22478622734972864,0.9390658971626441
13,400,9,24.3,69,0.21908895842213993,0.9390658971626441
13,500,9,31.3,94,0.25481209135805427,0.9390658971626441
13,600,9,37.7,115,0.23225385871167462,0.9390658971626441
13,700,9,44.6,146,0.3065288829070438,0.9390658971626441
13,800,9,51.5,178,0.3090898714321595,0.9390658971626441
13,900,9,58.7,215,0.33816425668820627,0.9390658971626441
13,1000,9,66.3,259,0.40605144212020094,0.9390658971626441
13,1100,9,73.1,296,0.37667260197252866,0.9390658971626441
13,1200,9,79.9,334,0.3999110209412024,0.9390658971626441
13,1300,9,87.2,377,0.3919499563417071,0.9390658971626441
13,1400,9,95.4,416,0.39486246760685456,0.9390658971626441
13,1500,9,103.3,465,0.4623321184620135,0.9390658971626441
13,1600,9,111.4,518,0.5024205636660416,0.9390658971626441
13,1700,9,119.3,569,0.513871253897958,0.9390658971626441
13,1800,9,127.4,612,0.4130785881065611,0.9390658971626441
13,1900,9,135.3,645,0.3785371663312484,0.9390658971626441
13,2000,9,143.3,675,0.36017939407580507,0.9390658971626441
13,2100,9,150.3,715,0.4013363892809161,0.9390658971626441
13,2200,9,158.2,764,0.4308531814121265,0.9390658971626441
13,2300,9,165.1,805,0.41372719488157045,0.9390658971626441
13,2400,9,171.8,859,0.4932621757640578,0.9390658971626441
13,2500,9,179.1,900,0.455099923228608,0.9390658971626441
13,2600,9,186.4,943,0.4295349635989474,0.9390658971626441
13,2700,9,193.4,989,0.43172098449196294,0.9390658971626441
13,2800,9,200.2,1031,0.4433655142155746,0.9390658971626441
13,2900,9,207.0,1070,0.43572517112585246,0.9390658971626441
13,3000,9,214.1,1102,0.36310423831524885,0.9390658971626441
13,3100,9,221.8,1146,0.4099349606500373,0.9390658971626441
13,3200,9,229.9,1197,0.4708221019657427,0.9390658971626441
13,3300,9,237.6,1243,0.46437383372968766,0.9390658971626441
13,3400,9,245.5,1291,0.482114839735221,0.9390658971626441
13,3500,9,253.8,1344,0.5209437571614481,0.9390658971626441
13,3600,9,262.1,1385,0.43616731335591175,0.9390658971626441
13,3700,9,270.5,1431,0.44921588869153345,0.9390658971626441
13,3800,9,278.7,1467,0.40106679731046874,0.9390658971626441
13,3900,9,286.8,1516,0.4550692061733568,0.9390658971626441
13,4000,9,294.7,1562,0.4575890766148071,0.9390658971626441
13,4100,9,302.4,1594,0.3680620708111827,0.9390658971626441
13,4200,9,310.0,1638,0.4236177860197419,0.9390658971626441
13,4300,9,317.6,1678,0.4232315058606383,0.9390658971626441
13,4400,9,324.7,1731,0.46520401579618664,0.9390658971626441
13,4500,9,331.5,1768,0.3999437331313854,0.9390658971626441
13,4600,9,338.9,1811,0.39433535429432126,0.9390658971626441
13,4700,9,346.6,1848,0.3838958544546498,0.9390658971626441
13,4800,9,352.6,1874,0.3183149184145129,0.9390658971626441
13,4900,9,359.4,1899,0.27558510215049015,0.9390658971626441
13,5000,9,366.2,1928,0.2818156494473909,0.9390658971626441
14,0,9,0.0,0,0.1,0.9901546463763189
14,100,9,6.1,16,0.17070133185666972,0.9901546463763189
14,200,9,12.4,35,0.21479819815033357,0.9901546463763189
14,300,9,19.9,47,0.17646289974704427,0.9901546463763189
14,400,9,26.9,65,0.18884294709462032,0.9901546463763189
14,500,9,33.9,96,0.28905296258802193,0.9901546463763189
14,600,9,41.3,124,0.30442714290431483,0.9901546463763189
14,700,9,49.4,165,0.4026959944128423,0.9901546463763189
14,800,9,58.3,212,0.4702101061145812,0.9901546463763189
14,900,9,67.6,271,0.5669278749576939,0.9901546463763189
14,1000,9,76.1,323,0.5465469423300114,0.9901546463763189
14,1100,9,85.6,384,0.6040493208171255,0.9901546463763189
14,1200,9,94.6,447,0.642375486299072,0.9901546463763189
14,1300,9,103.9,519,0.6942890582618019,0.9901546463763189
14,1400,9,112.7,586,0.6896151483783385,0.9901546463763189
14,1500,9,121.1,644,0.611833560709405,0.9901546463763189
14,1600,9,129.1,695,0.5544140180579161,0.9901546463763189
14,1700,9,137.1,746,0.5458812762981182,0.9901546463763189
14,1800,9,145.3,801,0.5581250940779553,0.9901546463763189
14,1900,9,154.0,859,0.5784173605855839,0.9901546463763189
14,2000,9,163.3,926,0.6284722450872015,0.9901546463763189
14,2100,9,171.5,975,0.5483532601287893,0.9901546463763189
14,2200,9,180.1,1024,0.5171832793475567,0.9901546463763189
14,2300,9,188.8,1079,0.5395213229730489,0.9901546463763189
14,2400,9,197.4,1143,0.6067222689828425,0.9901546463763189
14,2500,9,206.6,1210,0.6606466429951101,0.9901546463763189
14,2600,9,216.1,1287,0.7213887316963384,0.9901546463763189
14,2700,9,225.2,1359,0.7317501995924066,0.9901546463763189
14,2800,9,234.7,1434,0.734599999550323,0.9901546463763189
14,2900,9,244.0,1508,0.7385744941062444,0.9901546463763189
14,3000,9,253.3,1574,0.6874364258915842,0.9901546463763189
14,3100,9,261.9,1639,0.6766008723693626,0.9901546463763189
14,3200,9,271.3,1720,0.7678502692756842,0.9901546463763189
14,3300,9,280.3,1790,0.7228931012044867,0.9901546463763189
14,3400,9,288.9,1862,0.7231549236591562,0.9901546463763189
14,3500,9,297.7,1930,0.7061087034080509,0.9901546463763189
14,3600,9,306.3,1995,0.6849239168227658,0.9901546463763189
14,3700,9,315.4,2051,0.6004138617165404,0.9901546463763189
14,3800,9,323.5,2113,0.6416966221562593,0.9901546463763189
14,3900,9,332.5,2177,0.6468221134441426,0.9901546463763189
14,4000,9,341.7,2235,0.6180100264473991,0.9901546463763189
14,4100,9,350.5,2304,0.6620427363013172,0.9901546463763189
14,4200,9,359.4,2375,0.7056013294118606,0.9901546463763189
14,4300,9,368.5,2449,0.7307560980123564,0.9901546463763189
14,4400,9,377.6,2526,0.7366024596178532,0.9901546463763189
14,4500,9,387.4,2613,0.8054455718380426,0.9901546463763189
14,4600,9,397.3,2696,0.8128863179667709,0.9901546463763189
14,4700,9,406.3,2771,0.7645882533295684,0.9901546463763189
14,4800,9,415.4,2849,0.7750420031614386,0.9901546463763189
14,4900,9,424.9,2923,0.7501751605788314,0.9901546463763189
14,5000,9,434.4,3000,0.7777854221782182,0.9901546463763189
15,0,3,0.0,0,0.1,0.9284687836437159
15,100,3,6.5,13,0.13800716279664965,0.9284687836437159
15,200,3,14.2,38,0.20124275191089236,0.9284687836437159
15,300,3,20.9,57,0.2056222730839803,0.9284687836437159
15,400,3,28.5,74,0.19302217895621523,0.9284687836437159
15,500,3,35.9,91,0.18378153371915515,0.9284687836437159
15,600,3,42.6,106,0.18149664461993656,0.9284687836437159
15,700,3,49.3,118,0.16456321692314924,0.9284687836437159
15,800,3,55.9,133,0.16444369271526654,0.9284687836437159
15,900,3,62.4,144,0.15083575937466606,0.9284687836437159
15,1000,3,69.3,163,0.19334069630383113,0.9284687836437159
15,1100,3,76.5,186,0.2267644160096782,0.9284687836437159
15,1200,3,84.6,216,0.261624783535264,0.9284687836437159
15,1300,3,92.3,242,0.27868943593448825,0.9284687836437159
15,1400,3,100.0,263,0.24953151375664628,0.9284687836437159
15,1500,3,107.6,285,0.24715319780632403,0.9284687836437159
15,1600,3,115.6,306,0.22379851921726462,0.9284687836437159
15,1700,3,123.5,328,0.21967992983092746,0.9284687836437159
15,1800,3,129.9,347,0.20806922792395455,0.9284687836437159
15,1900,3,136.9,362,0.1708467853530178,0.9284687836437159
15,2000,3,144.9,384,0.20618859029366915,0.9284687836437159
15,2100,3,152.0,408,0.24542277252068792,0.9284687836437159
15,2200,3,159.7,441,0.303100753627284,0.9284687836437159
15,2300,3,166.7,481,0.3451509273388328,0.9284687836437159
15,2400,3,174.3,524,0.38538138188356724,0.9284687836437159
15,2500,3,181.7,559,0.3806415515155646,0.9284687836437159
15,2600,3,189.5,606,0.42333428625837327,0.9284687836437159
15,2700,3,197.8,656,0.4554282055242235,0.9284687836437159
15,2800,3,205.1,700,0.4435560641222619,0.9284687836437159
15,2900,3,212.7,747,0.45864484529305277,0.9284687836437159
15,3000,3,221.1,795,0.4750559450668867,0.9284687836437159
15,3100,3,229.9,850,0.526265019720374,0.9284687836437159
15,3200,3,238.1,898,0.5006117273561731,0.9284687836437159
15,3300,3,246.9,948,0.49268292418469556,0.9284687836437159
15,3400,3,255.2,996,0.48792173366038805,0.9284687836437159
15,3500,3,263.9,1043,0.47424583431564726,0.9284687836437159
15,3600,3,272.0,1093,0.4449337261265171,0.9284687836437159
15,3700,3,280.2,1144,0.4797858160631353,0.9284687836437159
15,3800,3,289.0,1208,0.5531221383930609,0.9284687836437159
15,3900,3,297.3,1267,0.5357807777469914,0.9284687836437159
15,4000,3,305.2,1321,0.5258801829255588,0.9284687836437159
15,4100,3,312.8,1364,0.44449997319554274,0.9284687836437159
15,4200,3,320.7,1400,0.39165048670305513,0.9284687836437159
15,4300,3,328.9,1447,0.4354463729198075,0.9284687836437159
15,4400,3,336.4,1491,0.4218823832202258,0.9284687836437159
15,4500,3,344.8,1528,0.3858150639365019,0.9284687836437159
15,4600,3,352.8,1558,0.34001975904266185,0.9284687836437159
15,4700,3,360.3,1597,0.38326991955313766,0.9284687836437159
15,4800,3,367.2,1633,0.3314272083922907,0.9284687836437159
15,4900,3,375.4,1681,0.4221961571342609,0.9284687836437159
15,5000,3,383.7,1727,0.4341659948063553,0.9284687836437159
16,0,4,0.0,0,0.1,0.8879936647739808
16,100,4,5.5,14,0.13710826559172917,0.8879936647739808
16,200,4,11.5,34,0.19320838873485657,0.8879936647739808
16,300,4,17.8,53,0.20612982414203074,0.8879936647739808
16,400,4,24.5,73,0.1981379274924263,0.8879936647739808
16,500,4,29.6,87,0.1757499771438383,0.8879936647739808
16,600,4,36.4,112,0.25185601211953945,0.8879936647739808
16,700,4,43.0,140,0.26734419642132157,0.8879936647739808
16,800,4,50.1,169,0.2706749039957478,0.8879936647739808
16,900,4,56.9,190,0.24069347889081408,0.8879936647739808
16,1000,4,63.8,210,0.2279470913624492,0.8879936647739808
16,1100,4,70.4,231,0.19935339797658938,0.8879936647739808
16,1200,4,77.8,263,0.2766285906647601,0.8879936647739808
16,1300,4,85.3,285,0.24774260390929037,0.8879936647739808
16,1400,4,92.3,309,0.2375448315540398,0.8879936647739808
16,1500,4,99.3,340,0.28833511549505936,0.8879936647739808
16,1600,4,105.7,382,0.3378421228598536,0.8879936647739808
16,1700,4,113.0,427,0.40373020818009947,0.8879936647739808
16,1800,4,120.0,462,0.342100384390256,0.8879936647739808
16,1900,4,127.3,481,0.24313384500310015,0.8879936647739808
16,2000,4,134.8,500,0.19594848806868886,0.8879936647739808
16,2100,4,142.5,523,0.22228295882276183,0.8879936647739808
16,2200,4,149.3,543,0.22281672250522055,0.8879936647739808
16,2300,4,157.3,574,0.29963591995040006,0.8879936647739808
16,2400,4,163.9,593,0.23377528139245335,0.8879936647739808
16,2500,4,170.8,627,0.28396496679271716,0.8879936647739808
16,2600,4,179.0,662,0.30940218281525883,0.8879936647739808
16,2700,4,186.2,692,0.30944564521929263,0.8879936647739808
16,2800,4,192.5,714,0.25412481041730667,0.8879936647739808
16,2900,4,199.2,735,0.22817342134966523,0.8879936647739808
16,3000,4,206.2,756,0.20378996924749304,0.8879936647739808
16,3100,4,213.0,778,0.21766086143362803,0.8879936647739808
16,3200,4,219.4,800,0.23525433936075918,0.8879936647739808
16,3300,4,225.8,817,0.1926782666312815,0.8879936647739808
16,3400,4,232.1,850,0.27032582956454804,0.8879936647739808
16,3500,4,238.3,871,0.2073792151956475,0.8879936647739808
16,3600,4,244.6,891,0.2053975237958707,0.8879936647739808
16,3700,4,250.7,911,0.21141467816599221,0.8879936647739808
16,3800,4,257.2,942,0.27720981705739767,0.8879936647739808
16,3900,4,263.6,959,0.22530684092291806,0.8879936647739808
16,4000,4,270.7,990,0.28670594975365027,0.8879936647739808
16,4100,4,276.3,1012,0.2567549401878813,0.8879936647739808
16,4200,4,283.1,1046,0.2996644192758225,0.8879936647739808
16,4300,4,289.7,1070,0.2683299460399179,0.8879936647739808
16,4400,4,295.8,1089,0.24159927198423944,0.8879936647739808
16,4500,4,302.3,1099,0.16403511062701012,0.8879936647739808
16,4600,4,307.6,1112,0.17637289771091333,0.8879936647739808
16,4700,4,313.7,1133,0.21460721654710832,0.8879936647739808
16,4800,4,319.9,1161,0.2707327025701611,0.8879936647739808
16,4900,4,326.1,1182,0.24769849568729096,0.8879936647739808
16,5000,4,332.3,1206,0.26397680153847974,0.8879936647739808
17,0,9,0.0,0,0.1,0.9736842383384606
17,100,9,4.3,6,0.11659305805908841,0.9736842383384606
17,200,9,9.5,22,0.18655466496487044,0.9736842383384606
17,300,9,15.0,36,0.18230418380692198,0.9736842383384606
17,400,9,21.7,58,0.23392043385560815,0.9736842383384606
17,500,9,28.0,76,0.22277529430218307,0.9736842383384606
17,600,9,34.7,101,0.2632167326754364,0.9736842383384606
17,700,9,40.9,122,0.23018112461817405,0.9736842383384606
17,800,9,47.3,144,0.2529263231341413,0.9736842383384606
17,900,9,54.0,162,0.23923660448269454,0.9736842383384606
17,1000,9,60.9,185,0.24893632051113979,0.9736842383384606
17,1100,9,68.5,210,0.2631270729899161,0.9736842383384606
17,1200,9,74.7,229,0.22536566621757206,0.9736842383384606
17,1300,9,81.8,262,0.3161094541835577,0.9736842383384606
17,1400,9,88.8,285,0.28342259330209707,0.9736842383384606
17,1500,9,94.7,304,0.23802566048634632,0.9736842383384606
17,1600,9,101.0,323,0.23756097948186936,0.9736842383384606
17,1700,9,107.8,346,0.2638350931535969,0.9736842383384606
17,1800,9,114.5,365,0.2361529781182085,0.9736842383384606
17,1900,9,121.0,395,0.27997727658350235,0.9736842383384606
17,2000,9,128.4,431,0.3627855014446085,0.9736842383384606
17,2100,9,136.7,472,0.39660692098849826,0.9736842383384606
17,2200,9,144.2,506,0.37610498907780715,0.9736842383384606
17,2300,9,152.2,552,0.4216823245226588,0.9736842383384606
17,2400,9,160.1,579,0.3422409815330558,0.9736842383384606
17,2500,9,167.3,616,0.3675019298284204,0.9736842383384606
17,2600,9,174.5,643,0.33446477062934576,0.9736842383384606
17,2700,9,182.4,687,0.41125728681744894,0.9736842383384606
17,2800,9,189.4,719,0.3692447350115384,0.9736842383384606
17,2900,9,197.5,772,0.47705007452182874,0.9736842383384606
17,3000,9,206.2,817,0.47805364088167485,0.9736842383384606
17,3100,9,214.8,876,0.5708311442341161,0.9736842383384606
17,3200,9,224.1,948,0.6836485236488136,0.9736842383384606
