Gambler #,Round #,OptimalArm,Average reward, Times optimal action picked,Probability of Picking Optimal
11,4000,4,325.1,3987,0,0.8203510540642734
11,4100,4,333.7,4087,0,0.8203510540642734
11,4200,4,341.9,4187,0,0.8203510540642734
11,4300,4,349.7,4287,0,0.8203510540642734
11,4400,4,357.3,4387,0,0.8203510540642734
11,4500,4,365.6,4487,0,0.8203510540642734
11,4600,4,373.8,4587,0,0.8203510540642734
11,4700,4,381.0,4687,0,0.8203510540642734
11,4800,4,389.5,4787,0,0.8203510540642734
11,4900,4,397.5,4887,0,0.8203510540642734
11,5000,4,406.1,4987,0,0.8203510540642734
12,0,9,0.0,0,0,0.6929367044456789
12,100,9,5.9,36,0,0.6929367044456789
12,200,9,13.1,136,0,0.6929367044456789
12,300,9,20.5,236,0,0.6929367044456789
12,400,9,27.7,336,0,0.6929367044456789
12,500,9,34.3,436,0,0.6929367044456789
12,600,9,41.3,536,0,0.6929367044456789
12,700,9,47.4,636,0,0.6929367044456789
12,800,9,54.0,736,0,0.6929367044456789
12,900,9,61.5,836,0,0.6929367044456789
12,1000,9,68.4,936,0,0.6929367044456789
12,1100,9,74.6,1036,0,0.6929367044456789
12,1200,9,80.9,1136,0,0.6929367044456789
12,1300,9,87.9,1236,0,0.6929367044456789
12,1400,9,95.1,1336,0,0.6929367044456789
12,1500,9,102.5,1436,0,0.6929367044456789
12,1600,9,109.1,1536,0,0.6929367044456789
12,1700,9,115.8,1636,0,0.6929367044456789
12,1800,9,122.5,1736,0,0.6929367044456789
12,1900,9,128.9,1836,0,0.6929367044456789
12,2000,9,136.6,1936,0,0.6929367044456789
12,2100,9,144.0,2036,0,0.6929367044456789
12,2200,9,152.1,2136,0,0.6929367044456789
12,2300,9,159.1,2236,0,0.6929367044456789
12,2400,9,165.8,2336,0,0.6929367044456789
12,2500,9,173.5,2436,0,0.6929367044456789
12,2600,9,180.5,2536,0,0.6929367044456789
12,2700,9,187.6,2636,0,0.6929367044456789
12,2800,9,194.6,2736,0,0.6929367044456789
12,2900,9,201.9,2836,0,0.6929367044456789
12,3000,9,208.2,2936,0,0.6929367044456789
12,3100,9,215.5,3036,0,0.6929367044456789
12,3200,9,222.8,3136,0,0.6929367044456789
12,3300,9,229.5,3236,0,0.6929367044456789
12,3400,9,235.9,3336,0,0.6929367044456789
12,3500,9,243.4,3436,0,0.6929367044456789
12,3600,9,250.1,3536,0,0.6929367044456789
12,3700,9,256.8,3636,0,0.6929367044456789
12,3800,9,263.8,3736,0,0.6929367044456789
12,3900,9,270.2,3836,0,0.6929367044456789
12,4000,9,277.3,3936,0,0.6929367044456789
12,4100,9,284.8,4036,0,0.6929367044456789
12,4200,9,291.4,4136,0,0.6929367044456789
12,4300,9,299.1,4236,0,0.6929367044456789
12,4400,9,306.4,4336,0,0.6929367044456789
12,4500,9,313.5,4436,0,0.6929367044456789
12,4600,9,320.9,4536,0,0.6929367044456789
12,4700,9,327.8,4636,0,0.6929367044456789
12,4800,9,334.3,4736,0,0.6929367044456789
12,4900,9,342.0,4836,0,0.6929367044456789
12,5000,9,349.5,4936,0,0.6929367044456789
13,0,9,0.0,0,0,0.8407973814150562
13,100,9,8.0,84,0,0.8407973814150562
13,200,9,16.4,184,0,0.8407973814150562
13,300,9,24.7,284,0,0.8407973814150562
13,400,9,33.5,384,0,0.8407973814150562
13,500,9,42.2,484,0,0.8407973814150562
13,600,9,51.3,584,0,0.8407973814150562
13,700,9,59.4,684,0,0.8407973814150562
13,800,9,68.2,784,0,0.8407973814150562
13,900,9,76.4,884,0,0.8407973814150562
13,1000,9,84.4,984,0,0.8407973814150562
13,1100,9,92.8,1084,0,0.8407973814150562
13,1200,9,102.1,1184,0,0.8407973814150562
13,1300,9,110.6,1284,0,0.8407973814150562
13,1400,9,118.6,1384,0,0.8407973814150562
13,1500,9,127.1,1484,0,0.8407973814150562
13,1600,9,135.5,1584,0,0.8407973814150562
13,1700,9,144.3,1684,0,0.8407973814150562
13,1800,9,152.7,1784,0,0.8407973814150562
13,1900,9,161.3,1884,0,0.8407973814150562
13,2000,9,169.7,1984,0,0.8407973814150562
13,2100,9,177.6,2084,0,0.8407973814150562
13,2200,9,186.0,2184,0,0.8407973814150562
13,2300,9,194.6,2284,0,0.8407973814150562
13,2400,9,203.2,2384,0,0.8407973814150562
13,2500,9,211.6,2484,0,0.8407973814150562
13,2600,9,219.9,2584,0,0.8407973814150562
13,2700,9,228.6,2684,0,0.8407973814150562
13,2800,9,236.6,2784,0,0.8407973814150562
13,2900,9,245.0,2884,0,0.8407973814150562
13,3000,9,253.9,2984,0,0.8407973814150562
13,3100,9,263.0,3084,0,0.8407973814150562
13,3200,9,271.5,3184,0,0.8407973814150562
13,3300,9,279.7,3284,0,0.8407973814150562
13,3400,9,288.7,3384,0,0.8407973814150562
13,3500,9,297.2,3484,0,0.8407973814150562
13,3600,9,305.9,3584,0,0.8407973814150562
13,3700,9,314.1,3684,0,0.8407973814150562
13,3800,9,322.7,3784,0,0.8407973814150562
13,3900,9,331.4,3884,0,0.8407973814150562
13,4000,9,339.8,3984,0,0.8407973814150562
13,4100,9,348.0,4084,0,0.8407973814150562
13,4200,9,356.0,4184,0,0.8407973814150562
13,4300,9,364.4,4284,0,0.8407973814150562
13,4400,9,372.7,4384,0,0.8407973814150562
13,4500,9,381.9,4484,0,0.8407973814150562
13,4600,9,391.3,4584,0,0.8407973814150562
13,4700,9,400.2,4684,0,0.8407973814150562
13,4800,9,408.5,4784,0,0.8407973814150562
13,4900,9,416.6,4884,0,0.8407973814150562
13,5000,9,424.9,4984,0,0.8407973814150562
14,0,5,0.0,0,0,0.894238417966586
14,100,5,8.5,73,0,0.894238417966586
14,200,5,17.5,173,0,0.894238417966586
14,300,5,26.3,269,0,0.894238417966586
14,400,5,35.0,369,0,0.894238417966586
14,500,5,44.1,469,0,0.894238417966586
14,600,5,53.0,569,0,0.894238417966586
14,700,5,61.7,669,0,0.894238417966586
14,800,5,70.8,769,0,0.894238417966586
14,900,5,79.7,869,0,0.894238417966586
14,1000,5,88.4,969,0,0.894238417966586
14,1100,5,97.1,1069,0,0.894238417966586
14,1200,5,105.6,1169,0,0.894238417966586
14,1300,5,114.6,1269,0,0.894238417966586
14,1400,5,123.6,1369,0,0.894238417966586
14,1500,5,132.8,1469,0,0.894238417966586
14,1600,5,141.2,1569,0,0.894238417966586
14,1700,5,149.7,1669,0,0.894238417966586
14,1800,5,158.9,1769,0,0.894238417966586
14,1900,5,167.8,1869,0,0.894238417966586
14,2000,5,176.9,1969,0,0.894238417966586
14,2100,5,185.8,2069,0,0.894238417966586
14,2200,5,194.1,2169,0,0.894238417966586
14,2300,5,203.2,2269,0,0.894238417966586
14,2400,5,212.3,2369,0,0.894238417966586
14,2500,5,220.8,2469,0,0.894238417966586
14,2600,5,230.2,2569,0,0.894238417966586
14,2700,5,238.7,2669,0,0.894238417966586
14,2800,5,248.0,2769,0,0.894238417966586
14,2900,5,256.9,2869,0,0.894238417966586
14,3000,5,266.1,2969,0,0.894238417966586
14,3100,5,274.9,3069,0,0.894238417966586
14,3200,5,284.1,3169,0,0.894238417966586
14,3300,5,293.4,3269,0,0.894238417966586
14,3400,5,302.2,3369,0,0.894238417966586
14,3500,5,311.4,3469,0,0.894238417966586
14,3600,5,320.5,3569,0,0.894238417966586
14,3700,5,329.3,3669,0,0.894238417966586
14,3800,5,338.1,3769,0,0.894238417966586
14,3900,5,347.0,3869,0,0.894238417966586
14,4000,5,356.1,3969,0,0.894238417966586
14,4100,5,364.9,4069,0,0.894238417966586
14,4200,5,373.6,4169,0,0.894238417966586
14,4300,5,382.1,4269,0,0.894238417966586
14,4400,5,391.2,4369,0,0.894238417966586
14,4500,5,400.0,4469,0,0.894238417966586
14,4600,5,408.8,4569,0,0.894238417966586
14,4700,5,417.9,4669,0,0.894238417966586
14,4800,5,427.1,4769,0,0.894238417966586
14,4900,5,436.3,4869,0,0.894238417966586
14,5000,5,445.3,4969,0,0.894238417966586
15,0,1,0.0,0,0,0.9308449301602701
15,100,1,8.5,81,0,0.9308449301602701
15,200,1,17.8,181,0,0.9308449301602701
15,300,1,26.9,281,0,0.9308449301602701
15,400,1,35.8,381,0,0.9308449301602701
15,500,1,44.9,481,0,0.9308449301602701
15,600,1,53.8,581,0,0.9308449301602701
15,700,1,63.4,681,0,0.9308449301602701
15,800,1,72.5,781,0,0.9308449301602701
15,900,1,81.6,881,0,0.9308449301602701
15,1000,1,90.5,981,0,0.9308449301602701
15,1100,1,99.9,1081,0,0.9308449301602701
15,1200,1,109.6,1181,0,0.9308449301602701
15,1300,1,118.9,1281,0,0.9308449301602701
15,1400,1,128.1,1381,0,0.9308449301602701
15,1500,1,137.3,1481,0,0.9308449301602701
15,1600,1,146.2,1581,0,0.9308449301602701
15,1700,1,155.9,1681,0,0.9308449301602701
15,1800,1,165.0,1781,0,0.9308449301602701
15,1900,1,174.0,1881,0,0.9308449301602701
15,2000,1,183.5,1981,0,0.9308449301602701
15,2100,1,192.8,2081,0,0.9308449301602701
15,2200,1,202.4,2181,0,0.9308449301602701
15,2300,1,212.0,2281,0,0.9308449301602701
15,2400,1,221.4,2381,0,0.9308449301602701
15,2500,1,230.7,2481,0,0.9308449301602701
15,2600,1,240.1,2581,0,0.9308449301602701
15,2700,1,249.4,2681,0,0.9308449301602701
15,2800,1,258.2,2781,0,0.9308449301602701
15,2900,1,267.2,2881,0,0.9308449301602701
15,3000,1,276.3,2981,0,0.9308449301602701
15,3100,1,285.9,3081,0,0.9308449301602701
15,3200,1,295.3,3181,0,0.9308449301602701
15,3300,1,304.8,3281,0,0.9308449301602701
15,3400,1,314.1,3381,0,0.9308449301602701
15,3500,1,323.7,3481,0,0.9308449301602701
15,3600,1,333.1,3581,0,0.9308449301602701
15,3700,1,342.1,3681,0,0.9308449301602701
15,3800,1,351.2,3781,0,0.9308449301602701
15,3900,1,360.6,3881,0,0.9308449301602701
15,4000,1,369.9,3981,0,0.9308449301602701
15,4100,1,379.0,4081,0,0.9308449301602701
15,4200,1,388.4,4181,0,0.9308449301602701
15,4300,1,397.7,4281,0,0.9308449301602701
15,4400,1,406.8,4381,0,0.9308449301602701
15,4500,1,416.2,4481,0,0.9308449301602701
15,4600,1,425.5,4581,0,0.9308449301602701
15,4700,1,435.1,4681,0,0.9308449301602701
15,4800,1,444.5,4781,0,0.9308449301602701
15,4900,1,453.9,4881,0,0.9308449301602701
15,5000,1,462.5,4981,0,0.9308449301602701
16,0,6,0.0,0,0,0.9986994845720056
16,100,6,9.9,0,0,0.9986994845720056
16,200,6,19.9,0,0,0.9986994845720056
16,300,6,29.9,0,0,0.9986994845720056
16,400,6,39.9,0,0,0.9986994845720056
16,500,6,49.4,25,0,0.9986994845720056
16,600,6,59.4,125,0,0.9986994845720056
16,700,6,69.4,225,0,0.9986994845720056
16,800,6,79.4,325,0,0.9986994845720056
16,900,6,89.4,425,0,0.9986994845720056
16,1000,6,99.4,525,0,0.9986994845720056
16,1100,6,109.4,625,0,0.9986994845720056
16,1200,6,119.4,725,0,0.9986994845720056
16,1300,6,129.4,825,0,0.9986994845720056
16,1400,6,139.4,925,0,0.9986994845720056
16,1500,6,149.4,1025,0,0.9986994845720056
16,1600,6,159.4,1125,0,0.9986994845720056
16,1700,6,169.4,1225,0,0.9986994845720056
16,1800,6,179.4,1325,0,0.9986994845720056
16,1900,6,189.4,1425,0,0.9986994845720056
16,2000,6,199.3,1525,0,0.9986994845720056
16,2100,6,209.3,1625,0,0.9986994845720056
16,2200,6,219.3,1725,0,0.9986994845720056
16,2300,6,229.3,1825,0,0.9986994845720056
16,2400,6,239.3,1925,0,0.9986994845720056
16,2500,6,249.3,2025,0,0.9986994845720056
16,2600,6,259.3,2125,0,0.9986994845720056
16,2700,6,269.3,2225,0,0.9986994845720056
16,2800,6,278.9,2287,0,0.9986994845720056
16,2900,6,288.8,2387,0,0.9986994845720056
16,3000,6,298.7,2433,0,0.9986994845720056
16,3100,6,308.6,2524,0,0.9986994845720056
16,3200,6,318.6,2624,0,0.9986994845720056
16,3300,6,328.5,2724,0,0.9986994845720056
16,3400,6,338.5,2824,0,0.9986994845720056
16,3500,6,348.5,2924,0,0.9986994845720056
16,3600,6,358.5,3024,0,0.9986994845720056
16,3700,6,368.5,3124,0,0.9986994845720056
16,3800,6,378.5,3224,0,0.9986994845720056
16,3900,6,388.5,3324,0,0.9986994845720056
16,4000,6,398.4,3424,0,0.9986994845720056
16,4100,6,408.4,3524,0,0.9986994845720056
16,4200,6,418.4,3624,0,0.9986994845720056
16,4300,6,428.4,3724,0,0.9986994845720056
16,4400,6,438.4,3824,0,0.9986994845720056
16,4500,6,448.4,3924,0,0.9986994845720056
16,4600,6,458.3,4024,0,0.9986994845720056
16,4700,6,468.3,4124,0,0.9986994845720056
16,4800,6,478.3,4224,0,0.9986994845720056
16,4900,6,488.3,4324,0,0.9986994845720056
16,5000,6,498.3,4424,0,0.9986994845720056
17,0,8,0.0,0,0,0.8904166268106481
17,100,8,7.7,88,0,0.8904166268106481
17,200,8,16.3,188,0,0.8904166268106481
17,300,8,25.2,288,0,0.8904166268106481
17,400,8,33.9,388,0,0.8904166268106481
17,500,8,42.5,488,0,0.8904166268106481
17,600,8,51.6,588,0,0.8904166268106481
17,700,8,60.4,688,0,0.8904166268106481
17,800,8,69.4,788,0,0.8904166268106481
17,900,8,77.8,888,0,0.8904166268106481
17,1000,8,86.1,988,0,0.8904166268106481
17,1100,8,94.8,1088,0,0.8904166268106481
17,1200,8,103.6,1188,0,0.8904166268106481
17,1300,8,111.5,1288,0,0.8904166268106481
17,1400,8,120.4,1388,0,0.8904166268106481
17,1500,8,129.7,1488,0,0.8904166268106481
17,1600,8,138.6,1588,0,0.8904166268106481
17,1700,8,147.1,1688,0,0.8904166268106481
17,1800,8,156.3,1788,0,0.8904166268106481
17,1900,8,164.9,1888,0,0.8904166268106481
17,2000,8,173.7,1988,0,0.8904166268106481
17,2100,8,182.9,2088,0,0.8904166268106481
17,2200,8,191.7,2188,0,0.8904166268106481
17,2300,8,200.3,2288,0,0.8904166268106481
17,2400,8,209.2,2388,0,0.8904166268106481
17,2500,8,218.6,2488,0,0.8904166268106481
17,2600,8,227.8,2588,0,0.8904166268106481
17,2700,8,236.5,2688,0,0.8904166268106481
17,2800,8,245.3,2788,0,0.8904166268106481
17,2900,8,254.3,2888,0,0.8904166268106481
17,3000,8,262.8,2988,0,0.8904166268106481
17,3100,8,271.7,3088,0,0.8904166268106481
17,3200,8,280.5,3188,0,0.8904166268106481
17,3300,8,289.3,3288,0,0.8904166268106481
17,3400,8,298.1,3388,0,0.8904166268106481
17,3500,8,307.0,3488,0,0.8904166268106481
17,3600,8,316.4,3588,0,0.8904166268106481
17,3700,8,325.6,3688,0,0.8904166268106481
17,3800,8,334.4,3788,0,0.8904166268106481
17,3900,8,343.7,3888,0,0.8904166268106481
17,4000,8,352.7,3988,0,0.8904166268106481
17,4100,8,361.5,4088,0,0.8904166268106481
17,4200,8,370.0,4188,0,0.8904166268106481
17,4300,8,379.1,4288,0,0.8904166268106481
17,4400,8,388.4,4388,0,0.8904166268106481
17,4500,8,396.9,4488,0,0.8904166268106481
17,4600,8,405.5,4588,0,0.8904166268106481
17,4700,8,414.0,4688,0,0.8904166268106481
17,4800,8,423.0,4788,0,0.8904166268106481
17,4900,8,432.0,4888,0,0.8904166268106481
17,5000,8,441.2,4988,0,0.8904166268106481
18,0,3,0.0,0,0,0.8431647906278167
18,100,3,7.4,17,0,0.8431647906278167
18,200,3,15.4,17,0,0.8431647906278167
18,300,3,23.7,17,0,0.8431647906278167
18,400,3,31.4,17,0,0.8431647906278167
18,500,3,39.6,17,0,0.8431647906278167
18,600,3,47.4,17,0,0.8431647906278167
18,700,3,55.4,17,0,0.8431647906278167
18,800,3,63.9,17,0,0.8431647906278167
18,900,3,72.0,17,0,0.8431647906278167
18,1000,3,79.7,17,0,0.8431647906278167
18,1100,3,88.0,17,0,0.8431647906278167
18,1200,3,95.6,17,0,0.8431647906278167
18,1300,3,103.9,17,0,0.8431647906278167
18,1400,3,112.8,17,0,0.8431647906278167
18,1500,3,120.7,17,0,0.8431647906278167
18,1600,3,129.0,17,0,0.8431647906278167
18,1700,3,137.6,17,0,0.8431647906278167
18,1800,3,145.9,17,0,0.8431647906278167
18,1900,3,153.9,17,0,0.8431647906278167
18,2000,3,161.5,17,0,0.8431647906278167
18,2100,3,169.5,17,0,0.8431647906278167
18,2200,3,177.2,17,0,0.8431647906278167
18,2300,3,185.2,17,0,0.8431647906278167
18,2400,3,193.6,17,0,0.8431647906278167
18,2500,3,201.9,17,0,0.8431647906278167
18,2600,3,209.8,17,0,0.8431647906278167
18,2700,3,218.2,17,0,0.8431647906278167
18,2800,3,226.1,17,0,0.8431647906278167
18,2900,3,234.8,17,0,0.8431647906278167
18,3000,3,243.9,17,0,0.8431647906278167
18,3100,3,252.9,17,0,0.8431647906278167
18,3200,3,261.5,17,0,0.8431647906278167
18,3300,3,268.9,17,0,0.8431647906278167
18,3400,3,277.3,17,0,0.8431647906278167
18,3500,3,286.0,17,0,0.8431647906278167
18,3600,3,294.6,17,0,0.8431647906278167
18,3700,3,302.5,17,0,0.8431647906278167
18,3800,3,311.1,17,0,0.8431647906278167
18,3900,3,319.5,17,0,0.8431647906278167
18,4000,3,328.0,17,0,0.8431647906278167
18,4100,3,336.0,17,0,0.8431647906278167
18,4200,3,344.4,17,0,0.8431647906278167
18,4300,3,351.6,17,0,0.8431647906278167
18,4400,3,360.7,17,0,0.8431647906278167
18,4500,3,368.1,17,0,0.8431647906278167
18,4600,3,376.4,17,0,0.8431647906278167
18,4700,3,384.3,17,0,0.8431647906278167
18,4800,3,392.4,17,0,0.8431647906278167
18,4900,3,400.2,17,0,0.8431647906278167
18,5000,3,408.3,17,0,0.8431647906278167
19,0,3,0.0,0,0,0.9358991512458665
19,100,3,8.5,77,0,0.9358991512458665
19,200,3,18.0,177,0,0.9358991512458665
19,300,3,27.7,277,0,0.9358991512458665
19,400,3,37.1,377,0,0.9358991512458665
19,500,3,46.4,477,0,0.9358991512458665
19,600,3,55.4,577,0,0.9358991512458665
19,700,3,64.7,677,0,0.9358991512458665
19,800,3,74.0,777,0,0.9358991512458665
19,900,3,83.6,877,0,0.9358991512458665
19,1000,3,92.8,977,0,0.9358991512458665
19,1100,3,102.0,1077,0,0.9358991512458665
19,1200,3,111.1,1177,0,0.9358991512458665
19,1300,3,120.5,1277,0,0.9358991512458665
19,1400,3,129.9,1377,0,0.9358991512458665
19,1500,3,139.0,1477,0,0.9358991512458665
19,1600,3,148.7,1577,0,0.9358991512458665
19,1700,3,158.4,1677,0,0.9358991512458665
19,1800,3,167.5,1777,0,0.9358991512458665
19,1900,3,176.8,1877,0,0.9358991512458665
19,2000,3,186.2,1977,0,0.9358991512458665
19,2100,3,195.1,2077,0,0.9358991512458665
19,2200,3,204.7,2177,0,0.9358991512458665
19,2300,3,213.4,2277,0,0.9358991512458665
19,2400,3,222.9,2377,0,0.9358991512458665
19,2500,3,232.4,2477,0,0.9358991512458665
19,2600,3,242.2,2577,0,0.9358991512458665
19,2700,3,251.2,2677,0,0.9358991512458665
19,2800,3,260.3,2777,0,0.9358991512458665
19,2900,3,269.7,2877,0,0.9358991512458665
19,3000,3,279.3,2977,0,0.9358991512458665
19,3100,3,288.4,3077,0,0.9358991512458665
19,3200,3,297.6,3177,0,0.9358991512458665
19,3300,3,307.1,3277,0,0.9358991512458665
19,3400,3,316.4,3377,0,0.9358991512458665
19,3500,3,325.8,3477,0,0.9358991512458665
19,3600,3,335.1,3577,0,0.9358991512458665
19,3700,3,344.6,3677,0,0.9358991512458665
19,3800,3,353.9,3777,0,0.9358991512458665
19,3900,3,363.1,3877,0,0.9358991512458665
19,4000,3,372.5,3977,0,0.9358991512458665
19,4100,3,381.5,4077,0,0.9358991512458665
19,4200,3,390.4,4177,0,0.9358991512458665
19,4300,3,399.6,4277,0,0.9358991512458665
19,4400,3,409.1,4377,0,0.9358991512458665
19,4500,3,418.4,4477,0,0.9358991512458665
19,4600,3,427.5,4577,0,0.9358991512458665
19,4700,3,436.7,4677,0,0.9358991512458665
19,4800,3,446.2,4777,0,0.9358991512458665
19,4900,3,455.6,4877,0,0.9358991512458665
19,5000,3,464.9,4977,0,0.9358991512458665
